soil_moisture,blue,green,red,red_edge,NIR
21.42,0.182372704,0.323047298,0.253517524,0.484474172,0.716856369
20.65,0.207313778,0.317441837,0.246080611,0.464116722,0.706991949
21.6,0.220137529,0.340516543,0.31325952,0.514920327,0.657851742
24.67,0.251758282,0.342899461,0.326014574,0.515311256,0.674279617
11.46,0.196862133,0.319107803,0.27345502,0.481331904,0.693390705
25.99,0.252970394,0.34918996,0.301169387,0.512316194,0.731552833
10.92,0.111489644,0.236663192,0.202393623,0.420513241,0.668805195
22.02,0.118911394,0.254464186,0.201454283,0.408403142,0.692239878
21.71,0.096123557,0.226757447,0.176990442,0.391923367,0.654428331
20.81,0.124516367,0.232307125,0.177521886,0.389611483,0.667114331
21.81,0.110984436,0.224797691,0.204446389,0.398832048,0.595266345
24.82,0.141668094,0.236236731,0.203280431,0.405028945,0.633131121
11.61,0.106285,0.21593183,0.179123984,0.374025994,0.61711093
26.18,0.145966141,0.230349933,0.193885122,0.396375394,0.647374727
10.95,0.129618037,0.221152788,0.190512756,0.385935453,0.607178068
22.03,0.150891393,0.236212799,0.196551135,0.393286355,0.653867109
21.76,0.125565266,0.21473324,0.165160891,0.377875221,0.620947235
20.83,0.137520641,0.212665737,0.161533837,0.364682908,0.634150415
21.81,0.138515045,0.217744679,0.198208596,0.386036752,0.569451075
24.82,0.163323332,0.237094583,0.215693001,0.396599811,0.582277446
11.65,0.122535153,0.198672873,0.166795949,0.355705733,0.59119542
26.16,0.170683943,0.239777129,0.21155327,0.405654474,0.636319061
10.59,0.227275593,0.370523811,0.311721431,0.545547401,0.736410505
21.89,0.246799867,0.375357379,0.30802502,0.526087318,0.778629875
21.4,0.195685559,0.33344559,0.261742705,0.506038805,0.739465795
20.63,0.227089565,0.329056737,0.254187045,0.487758148,0.739236935
21.67,0.224483429,0.347337492,0.323160577,0.527843486,0.670807883
24.7,0.263922106,0.354136299,0.337704608,0.530088152,0.691306085
11.5,0.208795099,0.323104941,0.27972462,0.487295416,0.697865495
25.99,0.265256944,0.354972098,0.313045138,0.522001431,0.734533752
10.94,0.130513495,0.212631295,0.175796746,0.381654871,0.613905247
22.06,0.150110663,0.232373535,0.188392523,0.384300629,0.632537457
21.84,0.125552149,0.208664622,0.165048599,0.368057017,0.597676789
20.86,0.142904152,0.203375591,0.157642688,0.354950635,0.589262826
21.9,0.151850902,0.213031266,0.204489589,0.391829087,0.574070058
24.88,0.169014441,0.213640331,0.188219899,0.382447051,0.589448921
11.6,0.135085528,0.203686019,0.176363451,0.367771851,0.588437707
26.1,0.167742186,0.214648796,0.184682762,0.377042933,0.596435331
10.61,0.211442679,0.36930728,0.309999499,0.548712381,0.743289315
21.9,0.239268898,0.37333391,0.30922354,0.526933572,0.784931082
21.54,0.189868447,0.331613408,0.262263379,0.505376262,0.746118598
20.65,0.225045283,0.325472619,0.252946838,0.484522722,0.736876342
21.71,0.229973911,0.344855381,0.322758311,0.529864057,0.675252096
24.74,0.266579324,0.356658857,0.340854489,0.535081618,0.695699069
11.5,0.212150364,0.322221807,0.281970666,0.489658014,0.702954747
26,0.265464484,0.354254221,0.313321816,0.526145912,0.732381105
10.68,0.228876414,0.369359632,0.311098264,0.549792088,0.741896575
21.9,0.244359384,0.372178362,0.3090644,0.526067557,0.785144572
21.51,0.184976315,0.33196063,0.261904988,0.508345573,0.751151829
20.67,0.226728995,0.325571814,0.252937283,0.485138344,0.734190093
21.68,0.223840433,0.344606078,0.322196862,0.528060916,0.676577419
24.71,0.263283905,0.35441954,0.340157309,0.531618184,0.696407012
11.47,0.216886604,0.322851361,0.281463604,0.48995691,0.696828295
26.01,0.26090163,0.354700723,0.313069078,0.526761904,0.736986695
10.86,0.127584015,0.198772574,0.169054045,0.367968106,0.589278117
22.05,0.147481719,0.214379332,0.177614731,0.369282312,0.626555515
21.85,0.115439122,0.191824559,0.148998077,0.347261694,0.586923025
20.84,0.12999033,0.188441119,0.142913317,0.336234296,0.592094649
21.84,0.129947877,0.194927724,0.174895627,0.361392961,0.546720536
24.83,0.15540229,0.205339189,0.180182177,0.363565531,0.572447813
11.6,0.124090631,0.181105865,0.15038099,0.333287604,0.569983307
26.18,0.159533854,0.212127395,0.188774776,0.378975426,0.607827054
10.48,0.226339826,0.367785015,0.311662263,0.545826985,0.752104446
21.88,0.254666998,0.369989406,0.306747959,0.521598355,0.792915011
21.42,0.205324053,0.332191023,0.263891476,0.504628146,0.758854516
20.63,0.235909758,0.329796195,0.257900844,0.486716995,0.757548293
21.6,0.225060295,0.3440622,0.322072306,0.526819753,0.683703173
24.67,0.267719445,0.349437091,0.336670197,0.532147176,0.704378065
11.45,0.214299404,0.318322031,0.278061399,0.484244607,0.707539187
26.11,0.261298021,0.35154879,0.309183827,0.520257784,0.747706256
10.42,0.197916723,0.381978731,0.327262236,0.571734869,0.76850859
21.86,0.22174516,0.383208526,0.321942293,0.542608041,0.813600076
21.38,0.153582572,0.36142396,0.291846599,0.540459495,0.766382002
20.58,0.206847218,0.362326926,0.301568039,0.533234182,0.803984526
21.52,0.175734762,0.363033377,0.346534931,0.553403165,0.716720382
24.66,0.225584285,0.373296663,0.357402589,0.561943805,0.732645359
11.43,0.162719155,0.328151189,0.284492644,0.499943694,0.715512998
26.02,0.204254891,0.358227771,0.314548573,0.538938403,0.775942573
10.82,0.178579826,0.302236436,0.253221337,0.480427881,0.695833034
21.96,0.194417916,0.31085842,0.254975004,0.469623821,0.734264939
21.71,0.153741518,0.28114554,0.215206111,0.45828476,0.698343478
20.72,0.186796403,0.275797916,0.208760996,0.435994497,0.70383529
21.75,0.186325109,0.295122961,0.27128917,0.475325764,0.640661367
24.75,0.222428958,0.309199296,0.290753358,0.483960715,0.649141711
11.46,0.178337396,0.272406643,0.238206775,0.444711037,0.667877312
26.15,0.225630419,0.312569189,0.276260297,0.485909704,0.705698789
10.89,0.154119173,0.271269034,0.224757444,0.448722237,0.681114574
21.95,0.18602241,0.294139126,0.233575926,0.454465873,0.728035583
21.67,0.142168163,0.25340261,0.194862728,0.423254531,0.676666509
20.73,0.172649692,0.254560792,0.191136549,0.410945651,0.680429612
21.78,0.171606272,0.260375626,0.236610145,0.43518057,0.614710757
24.82,0.199536741,0.270191712,0.237471644,0.442374136,0.637360216
11.45,0.1600946,0.239898975,0.200642851,0.397174172,0.635284485
26.43,0.207284053,0.275457743,0.242668891,0.447965543,0.672328313
12.13,0.10897684,0.201918879,0.179919946,0.3757199,0.585526547
22.43,0.126133303,0.211984898,0.170064171,0.374437744,0.607279583
22.81,0.102991419,0.20255058,0.160292272,0.373550833,0.598170153
21.19,0.119586863,0.204101393,0.154916527,0.36630083,0.618303177
22.66,0.11552468,0.195751494,0.180446633,0.373411302,0.555807868
25.21,0.137886593,0.197633715,0.187257429,0.36924818,0.560316548
12.13,0.109183411,0.181359941,0.1481921,0.337625776,0.560756958
26.57,0.128866586,0.193230725,0.155792025,0.351457077,0.569953612
12.06,0.11482011,0.196640144,0.174550635,0.364111263,0.565534323
22.34,0.127856406,0.208459098,0.167742643,0.364447194,0.58807188
22.69,0.109034264,0.197632043,0.154834989,0.361877538,0.576837134
21.13,0.126663169,0.199415804,0.150587187,0.358759919,0.604628755
22.39,0.11880834,0.192482365,0.176638715,0.365411739,0.539947827
25.17,0.13873019,0.196170345,0.188280476,0.365468861,0.551136677
12.11,0.109835483,0.18031068,0.145656388,0.334759981,0.550384055
26.74,0.134989724,0.193097723,0.158275674,0.350257148,0.57089648
12.05,0.121321679,0.202321735,0.179232148,0.373229576,0.580615873
22.33,0.133315766,0.212046514,0.171169964,0.374909023,0.606176835
22.74,0.11003521,0.202227762,0.158826164,0.371134632,0.594323566
21.16,0.132699838,0.203738648,0.153900513,0.364548527,0.618581777
22.27,0.119886309,0.19572418,0.180664061,0.370313645,0.553021665
25.19,0.14258455,0.19880607,0.190386011,0.371342641,0.552232571
12.08,0.110625328,0.1817992,0.147123938,0.340263942,0.554946731
26.73,0.133801266,0.195609047,0.159783905,0.355454757,0.578536138
12.2,0.108231093,0.199539863,0.176458808,0.367068056,0.573540111
22.44,0.122285925,0.208182548,0.167750206,0.36645451,0.593410966
22.8,0.111848301,0.199893242,0.159246675,0.366972164,0.590536495
21.18,0.120072298,0.200147856,0.15224555,0.358231852,0.603199215
22.39,0.115156828,0.193086565,0.179582489,0.368908476,0.543590817
25.24,0.138639375,0.194762744,0.185134761,0.362781013,0.542343821
12.14,0.102581458,0.181536168,0.147145863,0.335010015,0.553851702
26.56,0.128233488,0.191195144,0.155359218,0.348223751,0.567987535
11.95,0.115079755,0.201950371,0.178084981,0.371249353,0.571246815
22.36,0.128402527,0.21067437,0.169741244,0.371819648,0.602702334
22.67,0.111565543,0.200864109,0.157995148,0.368657324,0.587931955
21.14,0.124782473,0.201538604,0.152124785,0.361483013,0.616313804
22.38,0.116946783,0.195164601,0.178780124,0.368413444,0.545355804
25.16,0.137416695,0.197798978,0.190077434,0.367940632,0.552941178
12.08,0.108902627,0.180935166,0.146436381,0.33548549,0.547120094
26.49,0.128851406,0.194617377,0.15874968,0.354051252,0.573919466
12.04,0.119780076,0.201321362,0.17932029,0.371929006,0.578954129
22.39,0.135459691,0.21183216,0.17164425,0.37298051,0.605370059
22.82,0.108354055,0.202656286,0.160197246,0.371560556,0.594574556
21.18,0.127822718,0.202323977,0.15384228,0.365160179,0.620752601
22.42,0.120907263,0.195437472,0.180222533,0.371869862,0.546190665
25.26,0.142050809,0.197903392,0.188954241,0.370753557,0.553385693
12.14,0.109415458,0.181408567,0.148052203,0.339627599,0.555684614
26.58,0.137288737,0.194718596,0.157695771,0.352641589,0.568803922
12.1,0.122562989,0.203018595,0.18047815,0.374187553,0.585908823
22.38,0.12777152,0.213808765,0.172230552,0.375850488,0.609443627
22.74,0.11400869,0.203329261,0.160211499,0.373479527,0.594603967
21.16,0.128060365,0.205092726,0.155536515,0.367063691,0.617446493
22.39,0.122325671,0.197636121,0.181052912,0.373227675,0.547526451
25.19,0.139693821,0.198357338,0.189994439,0.371687846,0.551355408
12.13,0.110881429,0.182581493,0.148896994,0.33935866,0.554546369
26.82,0.135877805,0.195625013,0.158670267,0.354226798,0.572887769
11.91,0.110535818,0.199114543,0.174501222,0.368372542,0.574562397
22.32,0.126472534,0.209584571,0.1682001,0.369255348,0.597224002
22.66,0.111839516,0.198461945,0.155311105,0.365313329,0.583410697
21.11,0.120779295,0.200392831,0.150404387,0.359297478,0.606335078
22.36,0.122404115,0.193090543,0.176541864,0.364564757,0.540735534
25.14,0.139977337,0.196852132,0.187074403,0.366837928,0.541176279
12.11,0.105765213,0.180081927,0.144342808,0.332967093,0.543086998
26.54,0.128867504,0.19271862,0.156488738,0.349229594,0.5680781
11.7,0.11049278,0.199712217,0.174365115,0.365531577,0.573510116
22.26,0.122168378,0.210590283,0.168547335,0.368440414,0.603490315
22.55,0.107397051,0.198853873,0.154057877,0.360820296,0.584539613
21.06,0.120365578,0.199306559,0.149127128,0.355201376,0.612358327
22.27,0.117220725,0.193967504,0.174336468,0.363760741,0.542220272
25.14,0.135129159,0.198668028,0.188358337,0.363186118,0.543061836
12.02,0.099610319,0.180906259,0.144545887,0.332476399,0.547640013
26.72,0.129870345,0.196107178,0.158862165,0.350213242,0.571735273
12.21,0.122024623,0.208091868,0.184703136,0.385596905,0.598403801
22.42,0.130830414,0.219712046,0.176569012,0.385444759,0.62601081
22.79,0.113474882,0.208194167,0.164299607,0.384099658,0.614191682
21.19,0.127985566,0.209537675,0.15976352,0.375009271,0.636084931
22.42,0.12102465,0.199098636,0.184287133,0.377911437,0.564934962
25.25,0.144121589,0.201805888,0.192118413,0.376077856,0.563052121
12.13,0.108298645,0.185314359,0.149968369,0.342529307,0.564151566
26.55,0.13365265,0.195307451,0.158294405,0.35654753,0.577309312
12.34,0.110104005,0.203882889,0.180993965,0.37751612,0.581745907
22.45,0.132150463,0.214200765,0.172397721,0.376692535,0.610543409
22.91,0.114947016,0.205556556,0.162081914,0.376642193,0.600487868
21.18,0.130901737,0.204840254,0.157189551,0.367457549,0.620031197
22.39,0.120127801,0.197447242,0.180288964,0.376284467,0.5566488
25.24,0.141463051,0.198227678,0.188450924,0.372735632,0.556546852
12.12,0.113256735,0.18200405,0.147847201,0.339962824,0.552948284
26.6,0.129363478,0.19423778,0.156703563,0.353543318,0.571770729
11.87,0.119039392,0.201061283,0.175766875,0.36831333,0.579539606
22.29,0.125849258,0.212302025,0.169443962,0.368596267,0.609123588
22.57,0.109323634,0.199841498,0.155555496,0.36326883,0.589303517
21.1,0.124185975,0.200838807,0.150688687,0.357673645,0.614428534
22.27,0.119746463,0.194709032,0.177137598,0.364925777,0.548590906
25.15,0.142361866,0.199903398,0.190071043,0.365165656,0.550771333
12.02,0.108504608,0.181945284,0.14623204,0.333396076,0.554553461
26.48,0.134333109,0.197187975,0.159838427,0.35344461,0.575690592
12.24,0.116014628,0.199747599,0.177726117,0.372760795,0.587248549
22.42,0.124601878,0.209835633,0.170078025,0.373900174,0.611044771
22.92,0.110760424,0.201147184,0.159367723,0.371127463,0.60082373
21.24,0.120289002,0.201555188,0.153455365,0.363107648,0.622933155
22.41,0.117582624,0.193300441,0.177854532,0.370569695,0.554091047
25.29,0.136480877,0.19355678,0.182867388,0.368314495,0.563026975
12.16,0.101393429,0.178909806,0.145706569,0.336523425,0.561375366
26.57,0.129737954,0.190035821,0.152883438,0.350550109,0.574124109
11.79,0.117027906,0.201890902,0.176361136,0.368130379,0.571992101
22.33,0.12661298,0.212397591,0.170027124,0.370083849,0.601711824
22.57,0.111493405,0.200788039,0.156043745,0.36598873,0.585970835
21.13,0.123309288,0.201383861,0.15147866,0.35963602,0.615402732
22.35,0.116778879,0.19524887,0.177956606,0.366793504,0.54445788
25.16,0.142769655,0.199071783,0.190257316,0.36842328,0.547888159
12.04,0.105290974,0.182929166,0.146403875,0.335552301,0.548317024
26.49,0.131311655,0.195340483,0.15966,0.353451425,0.570248171
11.89,0.122336132,0.199912424,0.174872313,0.368242482,0.56873452
22.33,0.125938451,0.210792104,0.168394096,0.370815481,0.604970791
22.54,0.104889373,0.199129886,0.155251986,0.364974655,0.580949787
21.13,0.12496138,0.200102225,0.149958747,0.35879397,0.607796547
22.41,0.114976891,0.194403662,0.175787523,0.364855112,0.545499838
25.13,0.139265583,0.19865733,0.188877789,0.366880506,0.543411538
12.05,0.105332606,0.180668176,0.144910616,0.335035023,0.552024058
26.71,0.126351253,0.195278604,0.158019292,0.352279958,0.569932905
12.22,0.119628192,0.208686666,0.184894375,0.382041775,0.589180625
22.44,0.126654942,0.218251546,0.175163012,0.380607488,0.617560553
22.85,0.119888093,0.210032911,0.166196917,0.382400611,0.605968225
21.2,0.12408044,0.211148582,0.161239661,0.372714632,0.621261406
22.51,0.122084451,0.202298147,0.185375716,0.380203275,0.562341085
25.25,0.141599967,0.202031641,0.192274608,0.374988757,0.559786449
12.15,0.105959492,0.187292448,0.152133461,0.344919609,0.562159021
26.84,0.132422957,0.198615744,0.161169737,0.357611887,0.58055078
11.78,0.115246903,0.198462654,0.173824395,0.365150294,0.571959585
22.3,0.121567076,0.208967949,0.167226672,0.36703371,0.600812883
22.52,0.111002316,0.195872173,0.152143559,0.360500487,0.582141179
21.09,0.120708653,0.197437644,0.148397461,0.355719803,0.601807485
22.36,0.115297266,0.190949225,0.174233622,0.362462361,0.544340017
25.1,0.138717051,0.197812303,0.186999073,0.364759235,0.547767265
12.01,0.102161201,0.178797746,0.142167915,0.329884023,0.546563767
26.72,0.132347312,0.192668598,0.156201654,0.35054244,0.569386502
11.56,0.113855305,0.199160363,0.174267037,0.365053146,0.567441242
22.27,0.127751442,0.210185545,0.169290599,0.367792275,0.596680634
22.54,0.104372022,0.197716449,0.152812478,0.360941529,0.57849217
21.09,0.120401481,0.198344408,0.148649898,0.357461428,0.612993017
22.18,0.117506304,0.192266696,0.175203253,0.36511732,0.539332695
25.11,0.13795,0.199807914,0.189443503,0.365746882,0.543281875
12.01,0.105232555,0.181105508,0.144011483,0.333088051,0.543002771
26.38,0.130799222,0.19524964,0.15797978,0.350719907,0.565832962
12.09,0.120572664,0.20246964,0.178847282,0.372473368,0.585456733
22.38,0.136053076,0.212894632,0.170561936,0.374152785,0.607467485
22.72,0.11120009,0.202052399,0.159299032,0.370898126,0.601177465
21.15,0.126251563,0.203200007,0.154231142,0.363442764,0.621548166
22.57,0.122636584,0.196156218,0.180273126,0.369606632,0.555962225
25.19,0.138339482,0.198647204,0.189958719,0.370194758,0.558217829
12.09,0.107205162,0.182774517,0.148244866,0.339407064,0.563292352
26.74,0.13208896,0.195247633,0.159643995,0.355278637,0.575319659
12.17,0.11696322,0.200361725,0.177649033,0.371903547,0.583370699
22.4,0.125550038,0.211919201,0.170316856,0.373637949,0.611153331
22.71,0.111986324,0.202416363,0.159481331,0.369441282,0.590323984
21.15,0.123388294,0.202456578,0.152424924,0.361997642,0.619261103
22.31,0.118268779,0.195296532,0.179096414,0.3695997,0.551241842
25.22,0.138695277,0.197599809,0.189074442,0.370300449,0.557050819
12.11,0.106593731,0.181434904,0.146872016,0.336598544,0.553223098
26.56,0.129873085,0.193557881,0.156642169,0.350802414,0.567158417
11.49,0.15630199,0.250608463,0.216556607,0.427653103,0.631890335
22.22,0.168478082,0.261027407,0.211875562,0.435297605,0.681124686
22.28,0.149480225,0.248294124,0.193813867,0.424154712,0.662612799
21.01,0.164851331,0.245178762,0.18942808,0.416414403,0.677229915
22.11,0.155488679,0.243970691,0.223504825,0.429333847,0.594339955
25.03,0.18199625,0.262557564,0.244386675,0.441162575,0.608715129
11.93,0.141004209,0.225439242,0.185147439,0.39769614,0.617353576
26.33,0.174193636,0.253330212,0.209678382,0.42780586,0.64596944
11.24,0.139470704,0.274918596,0.23176034,0.462882992,0.698577686
22.14,0.14035963,0.284170704,0.220020978,0.463653569,0.753090808
22.17,0.110446624,0.265953724,0.20394586,0.447922346,0.712281185
20.96,0.138640333,0.267436166,0.204192182,0.443156724,0.741407084
22.05,0.131593536,0.265210539,0.234225874,0.454745248,0.659825537
24.96,0.152814191,0.275581643,0.255862635,0.457811005,0.660456722
11.86,0.120465036,0.239176339,0.188781522,0.414017197,0.657001556
26.3,0.143686848,0.267462212,0.219315936,0.444153534,0.699015414
11.24,0.152362867,0.254668866,0.217920972,0.432887408,0.630579505
22.17,0.16338313,0.265415486,0.21525453,0.439824166,0.679717839
22.07,0.141317751,0.249099482,0.193783303,0.426493822,0.656630586
20.96,0.158022692,0.245849936,0.189504228,0.420040004,0.672952986
22.21,0.157356897,0.249235922,0.227953491,0.435043652,0.595051406
24.99,0.181492881,0.269440672,0.250363692,0.447327867,0.613045998
11.85,0.136332413,0.228730304,0.187422993,0.401409628,0.612582417
26.35,0.177144145,0.259868328,0.21747446,0.436901978,0.652410815
11.46,0.151327733,0.251639626,0.218152551,0.430678292,0.634395356
22.21,0.164051382,0.262618872,0.212192176,0.435699318,0.678307048
22.33,0.146398575,0.248357554,0.19449859,0.42781826,0.663367646
21.03,0.161768869,0.245657059,0.189815312,0.41928582,0.675665698
22.15,0.153369771,0.245038161,0.224386382,0.432254291,0.597079805
25.02,0.178435818,0.262257933,0.24615734,0.443210795,0.611480159
11.86,0.141940369,0.225081515,0.184566059,0.400125955,0.612720085
26.42,0.174737774,0.253470563,0.210849779,0.42989578,0.644903961
11.32,0.154378407,0.254755295,0.2175688,0.431169309,0.63866379
22.14,0.167759262,0.264935344,0.21343383,0.437321627,0.686123071
22.1,0.142369976,0.249743582,0.191734275,0.425290991,0.665692112
20.93,0.159572249,0.245986342,0.187425511,0.415132917,0.680109104
22.05,0.154761501,0.249575113,0.226874053,0.434685214,0.603617487
24.96,0.185165117,0.272580588,0.250278413,0.448427584,0.616769297
11.83,0.138496542,0.230698948,0.187740836,0.399614353,0.622187469
26.25,0.17864356,0.260965086,0.219978708,0.438010853,0.665128757
11.33,0.152951819,0.251077663,0.216188063,0.429602836,0.633685904
22.2,0.161918708,0.261461577,0.212245119,0.435114901,0.677201894
22.24,0.142639169,0.24697797,0.193232908,0.425844311,0.662398515
21.01,0.156684426,0.244359426,0.188352276,0.416895052,0.674957504
22.17,0.154660113,0.244584045,0.22406381,0.430542817,0.597106757
25.01,0.182739223,0.263143586,0.245798856,0.442840987,0.619444777
11.89,0.138647909,0.225750783,0.185682237,0.396758321,0.617066853
26.37,0.174565,0.25440705,0.212193987,0.430319094,0.649441503
11.35,0.152020735,0.252984312,0.218341612,0.431309098,0.6335949
22.21,0.163141947,0.263773969,0.212678941,0.438045355,0.683475144
22.23,0.139632387,0.249635186,0.194363996,0.428571662,0.665259497
20.98,0.158400494,0.246425352,0.188973236,0.418925004,0.679490629
22.09,0.151239408,0.246695796,0.225774626,0.431897034,0.601471334
24.99,0.180521595,0.265911188,0.247191156,0.443977939,0.620948596
11.91,0.134609009,0.227884712,0.185776576,0.401258739,0.618959953
26.28,0.171767967,0.256590843,0.213435942,0.432576402,0.654475435
11.28,0.145290225,0.254790531,0.217246725,0.42799351,0.637045117
22.13,0.160050878,0.266872798,0.214023845,0.436516094,0.68500234
22.03,0.139940842,0.24792889,0.190906998,0.423290566,0.66470062
20.94,0.152964044,0.244138144,0.186243949,0.414390004,0.67853107
22.06,0.151461599,0.249113858,0.22589965,0.430597294,0.601497255
24.93,0.178873925,0.270289394,0.248327205,0.446191215,0.616524235
11.81,0.1363376,0.228534108,0.187360099,0.397948308,0.620192885
26.21,0.17986164,0.261184859,0.219917251,0.435160384,0.656894865
11.14,0.161708977,0.255844115,0.218753523,0.433541486,0.638404124
22.12,0.173057793,0.268022587,0.216552864,0.439245063,0.690466924
21.95,0.145068694,0.247591449,0.190824528,0.422879746,0.659336395
20.89,0.160139823,0.245131285,0.186226902,0.414744389,0.677404397
21.91,0.154484148,0.24992113,0.227876894,0.433381918,0.60404098
24.92,0.189428302,0.274508788,0.251102105,0.44991311,0.617900415
11.74,0.143030271,0.22895289,0.188786178,0.399815409,0.617178643
26.27,0.185163252,0.267096154,0.228628583,0.44293059,0.662603453
11.54,0.150574971,0.251165064,0.217237098,0.430482264,0.629952394
22.22,0.165786491,0.261411797,0.211035747,0.437020755,0.672136003
22.36,0.143085852,0.247691432,0.193455269,0.427208285,0.657755603
21.03,0.154717433,0.245842261,0.188785698,0.418049414,0.666001186
22.18,0.148909466,0.245431146,0.223303554,0.430684235,0.591053088
25.07,0.182577632,0.260378201,0.244679886,0.44158862,0.611024703
11.96,0.136902209,0.225714849,0.184924738,0.398945365,0.606793832
26.37,0.17331162,0.252791223,0.210102998,0.428317201,0.641634662
11.51,0.158000313,0.253855929,0.218901898,0.430840653,0.637750145
22.26,0.166106782,0.265108859,0.212162833,0.439444793,0.678770962
22.36,0.144871011,0.250403333,0.195787489,0.429765468,0.663370376
21.02,0.160792344,0.248267352,0.191161067,0.421269369,0.672393679
22.23,0.150781936,0.247350104,0.2245059,0.435249931,0.597241654
25.04,0.180811854,0.261413276,0.246555569,0.442600127,0.605805207
11.95,0.141967703,0.227991388,0.186049531,0.401489678,0.616029518
26.39,0.172341566,0.254663586,0.211922707,0.430384955,0.641688221
11.04,0.153633649,0.258586978,0.220542916,0.434741749,0.643037625
22.12,0.164384924,0.26971533,0.21670006,0.440256752,0.687929293
22.02,0.139366294,0.249327311,0.191957579,0.426078534,0.659891802
20.89,0.158582995,0.246087927,0.18815732,0.417616369,0.678658303
21.91,0.153992914,0.253014824,0.228679989,0.434920543,0.59944283
24.94,0.188729601,0.273269836,0.252736763,0.451122184,0.615976958
11.76,0.142970938,0.230875833,0.189674387,0.401965731,0.614314836
26.22,0.183979962,0.267159505,0.229693998,0.441933929,0.662345749
11.58,0.143815768,0.247255933,0.214280246,0.427097172,0.625031373
22.25,0.163518468,0.256131708,0.207458817,0.431182669,0.66838271
22.46,0.139421142,0.244695104,0.191450282,0.424166624,0.660129204
21.06,0.154125522,0.242033093,0.186525698,0.414447278,0.666560027
22.27,0.149846296,0.23913739,0.219065558,0.426197061,0.591039912
25.09,0.173051892,0.255041018,0.238352475,0.436063237,0.605322086
12.02,0.136517822,0.220473184,0.180722495,0.394513108,0.609116615
26.72,0.167054537,0.245996952,0.202624799,0.421083458,0.634943076
11.16,0.152159737,0.255875704,0.218438524,0.431581964,0.640176134
22.13,0.16616931,0.267495305,0.215305723,0.437101129,0.687639497
22.07,0.143209795,0.249386768,0.191730247,0.422618409,0.661685743
20.91,0.158043106,0.244948085,0.187636719,0.415637898,0.678680582
22.1,0.153594128,0.250267381,0.227460784,0.432497546,0.601016438
24.94,0.187283398,0.272440666,0.252376036,0.447899674,0.615294473
11.81,0.141475548,0.230332717,0.188741602,0.400362452,0.614313272
26.27,0.180508771,0.263710257,0.223061105,0.438382152,0.660507092
11.11,0.151720056,0.254896722,0.219432048,0.430861761,0.634109918
22.13,0.162595869,0.267767294,0.2154731,0.439286463,0.683572676
22.09,0.140090359,0.248982855,0.191360542,0.422848082,0.657412807
20.88,0.155158283,0.245243044,0.186742024,0.415316303,0.674387373
22.03,0.152068411,0.250083338,0.22547299,0.433962446,0.59830636
24.95,0.182612477,0.271791157,0.251188451,0.447565472,0.616472408
11.74,0.140540835,0.229808547,0.188151024,0.400296591,0.612996939
26.32,0.180189962,0.263748448,0.224749963,0.439808268,0.660853044
11.61,0.155634533,0.248545161,0.215947826,0.42919329,0.638416496
22.26,0.164966609,0.257830428,0.209809185,0.434557979,0.677510563
22.32,0.140642681,0.244542805,0.192956902,0.426910152,0.667332785
21.03,0.161205407,0.243701018,0.18819784,0.418135494,0.67412561
22.23,0.150944893,0.241770916,0.221535959,0.430558021,0.598770477
25.07,0.181247653,0.256213717,0.240755563,0.439314156,0.617032628
12,0.138444063,0.221370482,0.182162679,0.396613502,0.618144829
26.4,0.17190561,0.24816142,0.206039121,0.424428498,0.642337743
11.05,0.15896231,0.255467019,0.219052087,0.432608435,0.638269182
22.1,0.174466659,0.268857937,0.21655526,0.439903341,0.691671577
21.98,0.1405092,0.248636729,0.190587191,0.423033817,0.659923397
20.89,0.162294267,0.245295753,0.186491785,0.415518349,0.678396934
21.85,0.157833906,0.25081315,0.228605109,0.433214336,0.598383151
24.89,0.18668053,0.273246623,0.250882752,0.449733488,0.619226236
11.72,0.144245572,0.229692435,0.189538917,0.400482591,0.616868562
26.28,0.188863679,0.270377857,0.233221132,0.446518895,0.668000524
10.98,0.163017248,0.261623364,0.224462822,0.438608971,0.641327565
22.08,0.175940977,0.274238754,0.220808788,0.445725813,0.692586763
21.86,0.144636239,0.2523113,0.193787117,0.428363313,0.662865229
20.86,0.163766532,0.248731913,0.189706319,0.420329179,0.681584786
21.88,0.160381019,0.255442701,0.233370702,0.438958504,0.6038573
24.88,0.191662542,0.278357084,0.257797491,0.454817444,0.61989963
11.66,0.146525757,0.235413705,0.193830247,0.406012007,0.619893738
26.21,0.194243232,0.277438765,0.241580787,0.453959041,0.678811986
11.47,0.147101594,0.251266654,0.215747189,0.427768882,0.630045188
22.18,0.160411042,0.262468089,0.212211415,0.435860931,0.67730633
22.2,0.140284387,0.246944268,0.191663007,0.423976988,0.660277415
20.97,0.150910748,0.243639592,0.187106799,0.415074012,0.67298873
22.11,0.154407793,0.245927648,0.22471803,0.429772744,0.596211941
25,0.179035102,0.265669778,0.247777065,0.441871696,0.614315682
11.87,0.135557645,0.225727984,0.185134367,0.397368482,0.610349193
26.3,0.175600596,0.25654261,0.214141386,0.430736689,0.653569608
11.38,0.155742958,0.253263485,0.217603501,0.432079874,0.634426751
22.19,0.164141961,0.264730778,0.213974257,0.438066309,0.684492416
22.27,0.141832873,0.248515979,0.193149503,0.427084561,0.659509564
21,0.15775278,0.246041239,0.189012584,0.417021899,0.680385542
22.13,0.153214028,0.247239713,0.22515398,0.432714406,0.598442927
